Pver_Sc0006056_size1475	0	0	0	0	1	0.76948	1	0	0	5.51527	0	0	0	1	0	0.703304	0	0	0	1	0	0	4	0	0	0	0	1.27023	1	0.528247	0	1
Pver_Sc0008059_size1022	4.35256	15.1158	1.00593	6.33818	0	2.81199	3.20629	2.35945	3.38692	1	0	4.55798	0	2.18228	15.6184	18.9072	11.6308	3.24717	3.17734	0	0	0	0	0	7.78857	12.0868	5.16617	3.12136	7.05189	15.2315	7.36484	4.45365
Pver_xpSc0121279_size22709	641.073	1011.01	942.278	840.694	897.9	630.717	1183.82	492.953	734.935	660.437	573.721	516.965	418.738	738.141	1142.99	712.423	434.83	622.251	661.796	425.805	605.256	609.686	858.119	412.771	536.937	867.071	1037.64	275.261	742.71	692.756	739.739	749.504
Pver_Sc0012778_size586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15979	0	0	0	0	0	0	0	0	1.08755	0	0	0	0	0	0	0
Pver_xpSc0121483_size6937	16.323	14.4437	35.9321	8.13823	2	26.0767	0	81.7088	14.5756	10.2614	7.1416	130.507	7.32722	8.02213	2	3.41604	0	67.5942	4.05948	5	7.10797	68.7266	4.0391	112.127	86.8606	29.7423	31.1369	45.2472	17.8479	114.089	6.08679	99.3812
Pver_Sc0000868_size86617	1335.12	1748.08	1946.05	1736.72	1263.06	1122.11	1283.64	1055.27	1445.68	1118.52	1229.92	1229.65	819.666	1274.23	2100.41	1234.32	1464.06	1498.06	1578.28	1363.5	1876.34	1187.07	2787.56	1124.1	1302.13	2496.2	1622.1	672.97	1825.5	1960.91	1491.42	1438.28
Pver_Sc0005313_size1759	1.24386	7.52273	6.46056	19.8007	0	3.10449	2.16209	4.62336	0	3.20102	1.19721	0	7.07413	0	2.39437	0	0	10.5583	0	2.52486	9.15338	2.66546	8.36665	4.51404	5.75093	3.19641	2.04876	1.16562	2.49905	9.12864	9.79596	3.22184
Pver_Sc0004742_size2044	0	1.16909	0	1.04497	3.34089	0	2.56408	0	1.09392	0	0	1.0899	0	4.87904	0	2.30689	1.12734	1.08071	1.23087	3.4226	0	1.26328	2.74711	1.22859	1.07941	0	11.5386	3.25216	0	0	0	0
Pver_Sc0010386_size751	2.08515	5.25476	1	0	1	3	0	1	2	1.09613	3	2	1	2	4	3	2	4	2	0	5.22307	1	9.1544	0	0	0	2	2.10088	1	0	4	1
Pver_Sc0001437_size21711	5.01966	6.21115	3.61804	2.29772	1.00034	10.1158	4.75581	2.0087	4.20226	3.24438	1.00721	2.00084	0	3.01908	8.0789	6.22497	3.04624	1.00533	7.3258	2.01549	2.13734	7.05236	3.02993	1.02954	8.07359	2.20017	3.44689	0	3.64063	2.1949	7.01862	3.35152
Pver_Sc0004056_size2573	4.86183	1.2584	5.22927	9.61483	0	0	0.632796	0	8.00658	8.19611	0	4.59322	3.06523	2.02067	4.05105	0	0.528886	8.19537	0	7.83885	1.2014	0.368647	0	0	3.5394	1.03234	0	0	6.17242	5.11416	2.12051	2
Pver_Sc0005356_size1740	3.28009	1.16069	1.00218	2.17296	0	1	4.53427	2	2.86667	0	2	1.02002	1	1	4.70112	2.15268	0	0	0	1.03938	2.08784	5.09376	2.00661	2.65852	4.24206	5.16741	0	1.2691	1	3	1.05173	1.04579
Pver_xfSc0000494_size9202	0	1	1.00096	0	3	2.00081	0	1.00005	13	0	0	1	3.04007	11	0	1	0	0	0	3	0	0	0	11.0087	2	1.00698	2.00035	12	1.00016	4.02573	90.8402	0
Pver_Sc0000308_size341610	28944.2	42760.9	45784.1	45526.7	26685	27879.8	37397.3	29224.2	31744	27496.8	28623.4	26533.9	21398.8	30905.7	46583	33037.6	33510.2	34532.7	32988.2	30034.1	45813.5	27582.5	58815	30088.7	27641.3	52543.6	39701.3	20300.4	50280	43948.5	41902.4	28343.7
Pver_Sc0003918_size2717	1	6.17315	2.90431	11.4311	0	1	2.58662	1	0	1	8.13892	4.55795	3.9448	1	2	2	2	5.68601	7.51368	0	8.36479	0	1.54727	0	6.8368	5	1.33361	3.64749	2	2.11071	1.97124	0
Pver_Sc0001522_size18316	43.9487	122.702	283.472	488.695	113.474	63.9459	58.6079	86.6948	75.3626	32.4706	26.3833	92.8915	39.8738	82.8548	105.255	87.5712	161.45	104.515	80.4482	19.8227	240.324	62.8771	82.1507	75.0163	53.0281	274.654	93.2643	69.1521	57.5007	66.7771	214.471	22.4717
Pver_Sc0000735_size110996	952.251	1913.86	1340.7	1665.93	1099.49	1015.44	1762.04	740.895	1223.42	1038.2	1055.68	1027.47	725.231	989.165	1339.35	1260.57	1133.58	1206.53	1022.3	1274.68	1519.51	998.553	1903.75	792.648	877.456	1237.04	1041.07	573.48	1102.92	1559.84	1359.31	1120.8
Pver_Sc0005042_size1888	0	0	3.37323	1	0	0	0	0	2	0	0	0	0	0.0291765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pver_Sc0000704_size129061	1117.35	1680.42	1547.65	1473.9	927.316	909.241	1324.03	1056.72	1289.39	855.126	1162.61	970.58	800.613	1386.33	1704.08	1114.78	1485.96	1057.92	1118.25	936.219	1593.59	1219.38	1799.91	1015.67	887.974	2256.7	1719.09	729.653	1848.33	1745.23	1457.98	1066.29
Pver_Sc0000206_size425171	25972.4	39401.1	50833.2	40052.6	20920	21919.3	31654.4	18715.2	27398.1	21394.4	24648.7	21050.7	18385.7	22075.9	38498.6	25560.2	23558.1	26620	25733.3	26247.4	33855.7	20214.6	33694.8	33152	25392.5	47699.6	40372.1	18926.3	54240.9	39522.5	36629.7	22528.7
Pver_Sc0000982_size52535	713.933	1394.24	837.967	1654.86	851.834	834.247	1297.11	871.031	1049.59	628.527	814.543	886.372	632.553	1051.39	1224.5	992.711	1516.79	784.332	1068.42	989.217	945.953	847.25	1884.01	527.573	779.554	1088.23	1134.24	434.552	982.909	1151.2	1114.35	927.701
Pver_Sc0001532_size17948	2.01477	11.1879	5.04449	5.01851	6.15913	0	0	16.3191	16.3965	2.01246	7.43794	0	1.02428	1.00344	7.06658	6.08447	5.02434	4.0673	4.00636	5.17877	3.03178	3.06981	15.7167	7.98379	3.03409	9.25813	5.0435	7.8866	13.0402	3.11458	3.02116	5.03042
Pver_Sc0000295_size349749	3146.13	3831.11	5652.96	4415.3	4269.67	3184.9	3647.31	3316.34	3526.9	3163.33	2537.33	3956.97	2594.5	3890.44	4182.68	3867.62	3601.84	5019.15	3582.18	2202.66	3967.54	3648.53	5339.83	2979.24	4358.51	4882.18	4396.42	2439.88	3442.87	5400.35	4255.74	3833.67
Pver_Sc0000857_size89149	216.177	127.826	71.2698	105.049	200.637	127.795	78.6806	26.6041	140.293	82.3202	91.3211	59.7148	71.4541	24.0317	73.8354	223.779	106.421	89.0596	243.997	79.8127	90.1176	78.7546	125.073	106.409	73.9543	101.615	110.298	68.7728	208.331	200.884	104.782	62.0321
Pver_Sc0001597_size15935	112.114	150.069	473.554	188.665	64.1274	5.20671	287.433	77.3939	90.5475	367.989	20.8543	130.11	90.7823	163.039	94.6914	44.0389	170.723	149.021	25.4499	47.1952	63.1205	69.8754	235.773	55.9068	3.59073	155.178	201.3	51.1616	111.127	45.9792	125.897	61.988
Pver_Sc0001995_size8908	0	0	11.9499	0	0	1.1889	0	0	0	0	5.17589	0	0	0	0	0	0	0	8.2281	0	0	1.07267	0	4.26084	9.68902	1.17887	0	5	15.7656	2.21954	0	0
Pver_Sc0002180_size7363	30.1013	26.0117	12.9045	18.6098	15.7569	9.96922	19.3944	29.0488	26.3508	18.9185	14.8548	33.87	14.8399	4.13981	15.8844	25.7624	27.3386	11.0503	27.4374	13.7614	32.3707	9.92366	38.9099	7.74306	15.1446	16.4829	10.5374	5.89669	13.4622	21.8722	20.4633	29.1087
Pver_Sc0006869_size1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pver_Sc0005621_size1626	2.50355	14.8372	5.45633	4.04451	2.64049	0	23.3667	3.53817	11.0813	7.3821	8.24207	4.40166	3.91279	6.39077	4.06609	13.9051	11.0464	7.81955	6.38873	0	0	19.3607	0	2.05804	3.54796	1.51741	0	1.02716	4.66798	14.8395	2.69693	0.000293239
Pver_Sc0000200_size438885	35819	49409.1	57991.8	55996.4	34477.2	32399.5	47541.4	37939.3	48552.2	34416.3	38813.9	40013.6	26868.5	40288.8	57879.9	38674.3	49829.6	53551	42014.8	38601.6	51903.5	43108.8	69815.2	31715.9	37322.7	56073	56719.5	23060.9	44883.7	63809	53576.2	36445.3
Pver_xfSc0003153_size2495	0	0	1.05878	1.20388	0	0	0	2.60904	0	0	1.02651	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09804	1.7058	0
Pver_xfSc0000079_size32271	985.187	1496.42	1148.07	1805.99	1385.88	747.622	1365.92	832.79	1597.82	1210.14	1488.67	1009.06	729.933	1038.9	1640.28	1072.75	1098.39	1361.74	1176.9	843.662	1358.82	1616.09	1483.23	1509.29	1199.37	1683.13	1777.77	524.023	1039.83	1888.14	1579.37	948.36
Pver_Sc0003751_size2919	459.574	2045.64	834.052	1339.9	481.801	440.816	900.621	674.799	622.685	855.934	486.583	612.012	440.427	626.233	821.233	639.143	579.255	1304.67	1026.99	463.658	832.89	755.34	1882.66	444.944	651.582	1233.59	566.167	362.938	760.702	950.429	1014.56	453.472
Pver_xpSc0121242_size32737	6.11715	8.69931	26.6115	9.56635	22.4216	35.0797	9.41466	15.2457	10.6017	36.7855	23.4751	26.3434	13.8073	32.7941	2	6.68815	17.3479	12.4309	2.03178	13.0041	52.1397	35.8052	21.4114	27.2254	22.0464	8.43996	12.4901	6	7.07237	19.0334	15.9506	4.01616
Pver_Sc0000678_size130476	5699.27	7918.39	8369.02	8218.2	5199.8	5195.74	7699.29	7088.03	7889.19	6284.05	6916.83	7464.13	5148.99	6563.25	9540.1	6161.88	7490.93	8510.58	8486	6315.32	8413.37	5654.09	12305.2	5645.52	6565.92	7530.94	6017.08	3507.12	6529.61	10838.1	7531.24	4806.08
Pver_xfSc0000137_size19763	140.278	284.073	247.414	193.298	145.981	191.617	332.459	55.1674	254.935	242.8	61.9384	272.635	273.68	152.434	357.336	309.479	168.06	142.203	31.6168	139.836	306.812	195.109	387.841	171.848	75.3532	255.603	147.773	49.2378	215.11	425.16	271.135	65.2736
Pver_Sc0013330_size557	1.08644	0	9.03344e-06	0	0	0	2.26257	0	1	2.67113	0	8.55794	0	0	4.85962	0	3.42469	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
Pver_Sc0009186_size868	0	5.09005	2.83605	2.27049	0	1.73982	0	2.70265	0	7.70241	0	6.04071	3.79946	6.50958	0	1.44763	4.00355	0	3.31698	1.88722	1.62691	0	0.257506	6.23414	2.77626	3.8043	0.628373	7.15202	0	6.88004	1.90789	0.0889845
Pver_Sc0008019_size1027	85.0512	189.115	96.4588	84.4598	99.5673	148.588	105.293	106.756	157.731	93.6899	71.0846	99.9935	45.232	193.99	117.357	189.795	139.718	127.748	64.9655	94.655	140.706	121.859	140.937	56.6907	67.2061	110.19	105.042	48.2407	73.8428	115.482	215.868	23.3742
Pver_Sc0011078_size694	3.85869	0	3	0	1.42751	0	9.0502	3.45994	1.93243	0	1	3.68615	3.57169	1	14.5691	7.98622	0	3.65702	2.3012	4.20395	10.5536	0.305712	12.9682	2.39962	2.42024	0	7.99785	3.37961	2.75219	4.71843	9.56439	6.72002
Pver_Sc0008808_size917	2	0	0	0	0	0	0	4.64474	12.8071	1	0	0	0	5	2.41548	0	1	21.9029	6	1.21473	3.46471	11.5721	6	0	2	23.0442	0	1.675	1	16	0	0
Pver_Sc0000349_size288973	8591.91	12940.4	12466.1	13006.8	8846.91	8672.41	11970.7	9733.19	11492.8	7826.79	9509.98	8708.06	6689.89	9513.68	14126.4	10011.1	11518	11283.9	10059.1	7971.98	12963.1	9151.16	16480.9	7549.66	7934.06	13557.7	11030.4	4947.87	13028.9	14649.4	12314.6	8157.68
Pver_xfSc0003796_size2113	3.21313	0	2.06282	0	0	2.03456	0	0	0	0	0	0	0	4.03567	0	0	0	2.03717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pver_Sc0009198_size867	0	0	0	0	0	1.00037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50378	0	0	0	0	0	0	0	0	0	0	0
Pver_Sc0004148_size2485	1.04241	0	0	2.03134	0	0	3.15584	0	0	1.04942	2.24952	0	0	0	0	0	3.41251	5.16335	0	0	0	1.02293	0	0	0	4.12456	6.15192	0	0	2.07891	0	0
Pver_Sc0010772_size720	0	0	0	0	3.48466	0	0	0	0	0	0	0	0	0	0	0	0	1.1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pver_Sc0010286_size759	5.64901	13.7811	7.49474	2.86855	14.3158	16.9848	14.8067	3.96785	25.3985	3	11.9507	4.69405	10.9693	17.271	17.7304	7.56684	5.48274	13.016	7.65922	2.2148	0.647845	12.2516	15.8283	1	0.913511	7.04407	6.93269	4.89983	0	11.2659	17.8254	18.7502
Pver_Sc0003509_size3242	1	4.16183	0	0	0	0	1	0	0	2	0	0	1.00455	0	2	0	2	1.02232	3	1.00313	0	5.16873	0	0	0	1.02023	1	0	0	0	0	3.03152
Pver_xpSc0122462_size858	1.09479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	2.03217	0	0	0	4	0	0	0	0	1
Pver_Sc0005999_size1493	4	0	2.00968	2	1	0	0	0	4	10.0711	2.01231	5	0	0	1	9	3.01288	5	2.03028	0	1	2	0	0	1	0	6	0	2	1.00812	4.01534	1.01179
Pver_Sc0005098_size1863	1	4	0	2.00487	0	0	6	2	6.49865	2	1	2	0	0	1.36536	3.16117	4.04588	0	2.63505	1.12075	0	0	2	2	6.71873	3	0	1	1	1.44318	0.529319	1.46588
Pver_Sc0004653_size2096	111.812	7.08053	1.99275	0	0	2.093	5.71071	10.7642	0	2.39455	0	8.6248	0	2.65242	0	0	7.7152	23.6754	1.56107	3.33891	0	0	6.72302	0	1.70276	0	10.6207	0	0	6.15526	3.48205	2.93908
Pver_Sc0000493_size221163	8992.35	14220.5	11486.2	14611.7	9740.18	8899.02	12355.6	9990.59	11534.4	9233.74	8285.3	9340.05	7548.66	10673	16276.6	9761.76	12007.1	10825.5	10898.8	7842.49	15048.9	9129.52	17607.4	7320.51	8266.08	13845.6	12298.1	4267.4	11673.6	14516.4	14425.8	8214.34
Pver_Sc0010527_size739	0	0	3.12676	0.916305	2	0	7.42914	1	8.87394	0	0	3.84992	0	25.0639	1	8.5698	3.87982	8.29031	0	43.73	0	1	18.9158	4.68635	0.000483687	2	4	2.87831	5.88286	10.9542	5.76065	1
Pver_Sc0001377_size24545	0	6.1646	12.8393	4.81159	3.00105	3.72991	2.00459	1.00007	1.0016	8.34752	4.08034	0	0	1.11642	12.0076	4.55508	3.4112	3.00323	4.3583	2.62827	3.28731	0	9.01851	7.13658	5.27958	3.19679	0	2.06626	2.27887	7.11102	7.80903	2.49637
Pver_xfSc0001966_size3693	3.02758	6.03768	7.39205	3.01417	1	10	5	0	6	1	2.0408	3	0	7	4	3.02599	2	3	8	2	1	11	18.0803	4.04862	5.04542	2	2.0139	3	1	2	17	1
Pver_Sc0002933_size4309	9.10661	2.1002	15.2191	6.60944	0	10.7095	3.23145	7.37075	6.41172	9.50929	9.25837	1	6	3.09759	18.7411	15.7116	5	16.088	5.23	7.79139	14.3505	6.28186	37.9781	9.23508	10.0668	7.22344	5.81639	5.42166	6.15791	12.5229	15.0816	11.5805
Pver_Sc0003613_size3088	0	0	0	0	0	0	0	0	0	0	7.19009	0	0	0	0	1.03204	0	0	0	1	0	0	1.5345	0	0	0	0	0	0	1	0	0
Pver_xpSc0121825_size2607	0	40	0	26.0164	0	37	2	55	2	39	5	4	31	1	69	13	97.0776	4	74	19	62	55	41	28.0594	29	5	53	0	9	77	85	11
Pver_Sc0010670_size727	0	2.65136	0	0	0	1.62562	5.18772	0	3.78832	4.49384	1	3.02074	0	0	2.14478	0	5.40459	4.89194	2.06072	1.08793	0	1	2.2985	5.24705	1.20185	6.30878	3.2431	0	1.38616	6.43325	0	0
Pver_Sc0000362_size296939	2661.38	5589.18	2898.99	3768.25	3184.65	2044.53	3398.73	1851.05	2647.38	4188.11	1972.35	1852.72	2601.83	2810.28	4145.98	2438.94	3370.75	2643.47	2715.18	1806.15	3482.11	2111.52	5073.6	1930.51	2428.69	3829.59	4621.17	1384.6	4380.1	5271.52	3362.06	3448.29
Pver_Sc0013372_size556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pver_Sc0002152_size7551	0	3	1.09515	0	0	0	0	0	0	1.0011	0	0	0	0	0	2.0067	0	0	0	1.01115	1.06903	1.0013	0	0	0	0	0	1.0016	2.73021	3.22023	0	0
Pver_xfSc0008255_size980	0	0	3	0	0	1	2.00886	2.10277	1	2.01039	1	2.15606	2.00894	0	3.0832	3.01496	3	0	4.09348	1.0095	1.00096	2	2.01058	0	2	2	0	1.00836	4.02679	1	1.00317	0
Pver_Sc0012089_size622	0	1.03655	0	1	0	0	0	0	1	0	0	0	0	2	9.75411	0	0	0	0	0	0	0	2.30072	0	0	0	0	2.35114	0	0	0	0
Pver_Sc0005235_size1802	1.26444	0	0	0	3.77586	0	0	1.20851	2.31482	2.3136	0	1.32327	0	2.96825	1.44999	0	1.08882	6.05219	6.59472	0	0	2.81861	1.42941	3.97786	3.39017	2.68509	0	0	0	4.75389	1.16561	0
Pver_xfSc0001373_size4736	194.61	482.175	3.03998	5.03619	3.01181	1.02606	3.01687	177.69	375.834	4.09816	139.078	255.644	231.86	8.08138	228.425	0	455.898	10.061	216.589	114.21	249.2	349.548	5.03842	174.844	434.553	633.523	5.03064	178	6	2.01265	185.404	8.16796
Pver_Sc0007004_size1219	1.66529	2.02407	6.8634	10.1383	5.93323	7.31277	4.09379	14.5941	22.5798	22.2757	4.74773	1.03967	5.66629	2.11662	12.183	1.45322	19.3502	4.59221	1.02326	6.0286	7.23061	3.95708	2.99761	4.69987	13.0734	7.05327	28.7366	1.72051	22.2851	12.748	8.78318	8.09127
Pver_Sc0001935_size9520	1.00011	30.9882	2.01649	1.03439	2.00752	7.25543	1.01183	1.07174	1.00346	8.50606	1.02658	6.09871	0	2.07396	7.30187	1.01004	3.02948	6	1.06255	2.02505	10.3996	2.02102	2	2.03965	1.04157	4.23271	1.00291	1.06423	29.9427	0	1.0556	4.04155
Pver_Sc0009653_size817	16	23.6761	26.778	35.3251	31.2318	12	36.3863	26	25.4901	8.67014	27.8248	92.6841	11.6553	22	4	76	38	60	48.2347	190.439	77.7145	6	59.6992	8	16	10.8388	9	15.7635	16	43.582	12.5698	2
Pver_Sc0002250_size6924	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.1232	0	0	0	1.20123	0	0	1.08553	0	0	0	1	5.03339	0	0
Pver_Sc0013608_size543	0	0	0	1.08479	1.0109	0	0	0	0	0	0	0	0	2.77785	0	6.36505	2	5.09933	1.04305	0	1	0	5.05825	2	1.03458	2.69701	1.05639	0	1.02815	0	4.17033	0
Pver_Sc0002230_size7056	3.08333	0	8.10656	2.05195	4.02739	1.01098	0	0	2.0301	0	1.06604	0	0	1.00549	2.2069	2.04267	5.01857	0	0	2	1.04485	0	1.00775	7.05447	1.06429	8.12938	5.21963	0	5.02393	4.08621	0	0
Pver_Sc0001082_size47661	41.8917	177.531	24.1714	63.1889	69.8992	57.1953	124.928	138.255	62.8092	26.4086	171.146	201.156	9.04301	93.8166	164.284	75.4523	59.3283	50.4531	43.8876	16.0521	118.242	136.304	105.33	52.3828	166.515	100.189	81.4005	38.0703	67.8376	84.2568	100.682	108.317
Pver_xfSc0004197_size1932	0	0	0	0	0	1.14589	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01708	0	0	0	0	0	0	0	0	0	0	0	0
Pver_Sc0001434_size21909	2.01317	2.01238	1.00223	2.29043	2.16443	0	10.499	3.25583	1.3909	4.12717	4.40745	0	0	1.47619	6.0416	0	2.01939	1.03495	0	3.08928	2.06754	2.146	4.07418	1.01276	0	3.0882	0	2.02338	1.02481	3.01923	1.00696	1.01496
Pver_Sc0011229_size683	0	3.70251	1	0	0	0	0	0	3	0	0	0	0	1	1	1	1.61081	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0
Pver_Sc0009109_size878	0	1.01442	0	0	1.05243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80625	0	0	1	0	0	1	1.10277	0	1.0373	0	1.01563	3.32152
Pver_Sc0002465_size5782	13.5134	20.1526	22.0259	16.0788	21.1569	24.692	29.2536	17.4959	47.3845	8.06398	21.3972	35.5135	22.4814	12.0032	33.6268	16.3721	12.0787	16.1919	28.8397	20.8829	51.5542	19.0714	68.325	5.09576	10.259	22.1579	8	6.05717	23.292	22.2481	19	33.6228
Pver_Sc0001612_size15497	37.2094	29.6412	13.6377	76.8399	12.2158	49.4553	17.3063	17.9997	176.205	38.609	10.3646	64.7466	32.9441	21.0885	21.0919	25.6449	3.11493	17.8261	13.3092	11.4822	14.1626	60.5974	98.0406	118.59	11.5746	39.6845	14.406	15.2085	52.4402	88.1556	51.8904	48.7433
Pver_Sc0013218_size563	0	10.6638	0	0	0	14.1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50522	0	14.4555	0	0	0.934653	0	0.92049	1	0
Pver_Sc0008825_size913	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32931	0	2.80428	0	0	0	0	0	0
Pver_xpSc0121687_size3630	0	11	0	0	5.21616	1	14	1	1.23025	0	0	0	9.49597	0	14.5126	11	0	3	11	10.3066	9.73476	9	19.4224	0	0	0	0	0	13.2	17.4141	11.3071	16.3209
Pver_Sc0003664_size3035	3.50354	33.353	13.3826	12.0655	3.07437	8.38929	13.9738	4.26258	2.42014	8.92362	0	6.24135	0	20.4172	37.4172	31.9444	15.5016	8.00884	10.0592	7.22788	11.2392	7.41713	33.1781	2.94166	3.8329	0	1.94729	1.8801	5.04962	6.59095	20.3305	5.4149
Pver_Sc0004787_size2020	0	3.61014	11.0371	0	0	3.09625	0	0	0	0	0	10.78	0	0	0	1.01771	0	0	0	0	0	0	2.04923	1.38085	1	11.0641	0	3	1.10526	0	0	1.04508
Pver_Sc0003374_size3449	0	0	0	0	0	0	0.262752	0	0	0	0	0	2.27069	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0
Pver_Sc0003323_size3543	16.1291	2	9.67635	16.6468	10.1255	6.46882	9.05912	18.9913	22.357	12.4101	3.0228	8.21977	8.16252	21.4297	14.7966	15.1637	19.5885	22.0531	39.2544	12.6189	36.4099	35.0622	36.4366	7.53318	24.4473	15.3192	4.33574	6.8552	18.4669	29.1489	12.8067	25.492
Pver_Sc0000538_size201015	2201.94	3780.37	4140.14	3131.9	1920.11	1142.55	2668.59	1853.65	2648.81	2167.62	2398.36	2264.44	1759.35	2010.79	3186.37	2118.81	2253.68	2794.85	2269.81	2150.76	2892.87	2163.69	3905.51	2510.82	2011.64	3281.23	3191	1448.37	3321.29	3391.81	2785.43	1945.71
Pver_Sc0005306_size1763	1.11629	4.61528	1.05661	1.29909	1.00972	0	0	2	2.02213	6.85049	0	1	0	0	1.08461	0	4.34468	0	1.00288	0	0	1.28625	0	0	1.14157	0	0	0	7.78546	5.51234	0	0
Pver_Sc0005281_size1777	0	0	0	0	0	0	0	7.95107	0	0	0	0	0	0	2.28655	0	0	0	0	0	0	1.02398	0	0	0	1.15225	0	0	1.12401	0	0	0
Pver_Sc0000588_size177576	295.234	465.202	602.528	411.819	378.241	213.075	271.936	254.248	366.526	351.871	360.321	273.43	286.562	437.276	526.771	352.167	278.898	388.302	366.731	362.521	369.284	260.212	795.172	245.044	306.004	372.56	444.26	200.52	427.377	493.808	443.689	405.434
Pver_Sc0001460_size20573	475.452	746.389	801.439	223.813	409.343	185.651	630.443	251.474	230.043	377.907	223.61	426.102	59.5357	439.352	486.792	850.849	493.348	308.668	407.656	238.63	475.065	311.445	342.616	334.633	615.488	495.946	1072.95	102.5	407.416	185.875	573.74	216.55
Pver_Sc0005219_size1809	4.9859	1.26869	7.42943	1.66812	0	10.5441	2.60503	2.38076	7.20035	0	0	0	0	4.76584	0	0	1.1332	0	0	0	0	4.81594	4.54925	1.23103	3.23034	1.26847	0	1.13196	0	1.0555	0	0
Pver_Sc0004535_size2172	22.5674	63.136	189.911	15.5032	28.9025	28.4241	46.6552	47.9302	24.3221	23.774	24.1652	52.5501	16.254	55.06	63.4736	76.102	115.013	52.9144	48.6935	29.7766	25.2626	21.8996	50.0687	17.0997	16.8477	67.1005	36.73	12.6228	44.4487	170.06	41.425	37.3094
Pver_Sc0014261_size510	3.91782	12.28	21.1213	24.2465	3	23.7508	5.69394	21.2237	2.19103	4.74126	3	13.4121	1	1	26.5291	15.2172	7.91196	10.9499	13.9824	9.87815	7.2152	7.85598	31.3686	10.426	12.0428	8.05602	5.43183	12.7375	30.2094	25.2785	25.0954	17.1169
Pver_xfSc0000515_size8944	9.7373	12.3329	4.07522	3	0	0	6	2	6	1.24602	4	8.54605	4.77755	4.17982	9.04269	6.2043	14.6388	1.75418	10.5822	0	0	1.10872	10.957	3.00703	2.67779	4.82956	0	0	6.15318	7.0298	3.06661	0
Pver_Sc0001666_size14111	0	2.0037	0	0	0	0	0	0	0	1.00389	0	0	0	0	2.39368	0	1.00295	0	1.04231	0	2.00376	0	5.40728	0	1.00024	0	0	0	0	0	2.0128	0
Pver_Sc0005977_size1499	0	0	0	0	0	0	0	0	1.64545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09598	0	0	0	0	0	0
Pver_Sc0014331_size507	0	0	1.89229	0	1.18709	1.11934	0	0	0	0	4.0197	0	0	0	0	0	0	0	0	2.64191	4.79899	1.65408	1.16308	0	0	2.25726	1.12317	0	0	0	0	0
Pver_Sc0003762_size2903	1.01011	3	0	31.3781	0	1.04074	0	4.32225	27.0803	11.478	1.02346	1.01977	12.1089	16.9248	22.6267	0	1.00367	3	5.49215	9.46132	0	0	2.14437	0	3.08559	0	5.39078	1.10867	1.02719	0	11.3781	3.43405
Pver_Sc0013363_size556	4.39869	0	2.29801	4.51069	2.2332	0	1	0	0.504918	5.86442	0	6.05828	0	0.566574	0	1.42027	0.999999	3	2.92047	7.86719	4.91307	2.68633	5.79601	2.83273	0	1.65169	0	2.56324	7.69402	5.46766	1.48504	0
Pver_Sc0003745_size2928	1.61675	0	6.86111	2.43894	1.01205	3.07551	1.05207	0	0	0	0	0	0	0	35.2585	2.47347	1.01284	1.11425	0	0	0	0	3.9951	26.6185	1.36003	1.02841	1.01885	4.39859	42.8764	4.20584	3.15339	1.0236
Pver_Sc0007625_size1098	3.45267	17.7883	1.00042	2.72424	0.286392	2.00586	6.22354	5.23986	1.35712	1.41602	4.16454	5.19779	4.06483	5.59188e-08	2.33766	1.20785	8.86654	3.99404	5.65317	2.9598	7.24666	3.02806	11.6341	0	1.25393	11.3062	24.0137	10.4277	11.4568	0	4.25112	0.00636936
Pver_xfSc0000604_size8173	1.00924	1.00555	0	0	0	2.00684	0	1.00068	2.01205	2.1103	0	0	1.01815	1.00712	0	0	0	2.00583	0	6.0185	0	0	0	0	1.00105	0	0	0	2.0001	0	0	2.01955
Pver_Sc0004288_size2363	0	2.05401	0	2.69584	0	0	0	0	3.24426	1.08172	0	0	0	0	0	0	1.22912	1.04018	1.08826	0	3.1392	0	0	0	1.04986	0	0	0	0	0	1.05492	0
